,split,patch_id,v1-labels,v2-labels
20193,test,S2B_MSIL2A_20170831T095029_26_60,Other,Other
20194,test,S2B_MSIL2A_20171015T104009_35_64,Other,Other
20195,test,S2A_MSIL2A_20180506T100031_45_49,Mixed,Mixed
20196,test,S2A_MSIL2A_20171002T112111_48_29,Other,Other
20197,test,S2A_MSIL2A_20170617T113321_48_41,Other,Other
20198,test,S2A_MSIL2A_20170813T112121_41_42,Other,Other
20199,test,S2B_MSIL2A_20180525T94031_37_36,Other,Other
20200,test,S2A_MSIL2A_20170813T112121_31_40,Other,Other
20201,test,S2A_MSIL2A_20170617T113321_54_52,Other,Other
20202,test,S2A_MSIL2A_20170704T112111_26_68,Other,Other
20203,test,S2A_MSIL2A_20180510T094031_56_65,Other,Other
20204,test,S2A_MSIL2A_20170803T094031_44_46,Mixed,Mixed
20205,test,S2A_MSIL2A_20171002T094031_42_26,Mixed,Mixed
20206,test,S2A_MSIL2A_20170813T112121_56_56,Other,Other
20207,test,S2A_MSIL2A_20170717T113321_46_60,Other,Other
20208,test,S2B_MSIL2A_20170808T094029_26_66,Other,Other
20209,test,S2B_MSIL2A_20170817T101019_41_60,Other,Other
20210,test,S2A_MSIL2A_20180413T095031_49_33,Other,Other
20211,test,S2B_MSIL2A_20171219T095409_53_51,Mixed,Mixed
20212,test,S2B_MSIL2A_20180515T112109_35_60,Urban fabric,Other
20213,test,S2A_MSIL2A_20170818T103021_27_39,Other,Other
20214,test,S2B_MSIL2A_20170914T93030_32_53,Other,Other
20215,test,S2B_MSIL2A_20170924T93020_46_57,Other,Other
20216,test,S2B_MSIL2A_20171016T101009_42_32,Other,Other
20217,test,S2A_MSIL2A_20171002T094031_63_49,Other,Other
20218,test,S2A_MSIL2A_20180510T094031_23_62,Other,Other
20219,test,S2A_MSIL2A_20170818T103021_52_38,Other,Other
20220,test,S2B_MSIL2A_20170924T093019_61_65,Other,Other
20221,test,S2A_MSIL2A_20170818T103021_61_38,Mixed,Mixed
20222,test,S2B_MSIL2A_20170930T095019_51_29,Other,Other
20223,test,S2A_MSIL2A_20171201T112431_66_26,Other,Other
20224,test,S2A_MSIL2A_20180510T094031_59_53,Other,Other
20225,test,S2A_MSIL2A_20170803T094031_54_66,Other,Other
20226,test,S2B_MSIL2A_20180326T112109_25_39,Other,Other
20227,test,S2A_MSIL2A_20180510T094031_25_64,Other,Other
20228,test,S2B_MSIL2A_20180502T093039_63_26,Other,Other
20229,test,S2A_MSIL2A_20180526T100031_35_52,Other,Other
20230,test,S2B_MSIL2A_20180515T112109_60_49,Urban fabric,Other
20231,test,S2A_MSIL2A_20180413T095031_57_27,Other,Other
20232,test,S2A_MSIL2A_20170818T103021_37_46,Mixed,Mixed
20233,test,S2B_MSIL2A_20180421T114349_44_29,Other,Other
20234,test,S2A_MSIL2A_20170803T094031_61_50,Other,Other
20235,test,S2A_MSIL2A_20180506T100031_39_54,Mixed,Mixed
20236,test,S2A_MSIL2A_20171002T112111_64_24,Other,Other
20237,test,S2B_MSIL2A_20170817T101019_45_42,Other,Other
20238,test,S2A_MSIL2A_20180510T094031_43_49,Other,Other
20239,test,S2A_MSIL2A_20170717T113321_35_51,Other,Other
20240,test,S2A_MSIL2A_20180413T95032_33_28,Other,Other
20241,test,S2A_MSIL2A_20171002T112111_30_56,Other,Other
20242,test,S2B_MSIL2A_20171206T094349_68_35,Other,Other
20243,test,S2B_MSIL2A_20170927T094019_40_61,Other,Other
20244,test,S2B_MSIL2A_20170709T094029_53_60,Other,Other
20245,test,S2B_MSIL2A_20171112T114339_40_39,Other,Other
20246,test,S2A_MSIL2A_20170818T103021_28_32,Other,Other
20247,test,S2B_MSIL2A_20170817T101019_62_43,Other,Other
20248,test,S2B_MSIL2A_20180220T114339_52_60,Other,Other
20249,test,S2A_MSIL2A_20170813T112121_67_67,Other,Other
20250,test,S2B_MSIL2A_20180201T093219_61_35,Other,Other
20251,test,S2A_MSIL2A_20171121T112351_37_28,Other,Other
20252,test,S2B_MSIL2A_20180525T094029_24_32,Other,Other
20253,test,S2A_MSIL2A_20171002T094031_42_56,Other,Other
20254,test,S2B_MSIL2A_20170927T94020_41_66,Mixed,Mixed
20255,test,S2A_MSIL2A_20170818T103021_68_49,Mixed,Mixed
20256,test,S2A_MSIL2A_20171002T112112_38_38,Other,Other
20257,test,S2A_MSIL2A_20170704T112111_62_52,Other,Other
20258,test,S2A_MSIL2A_20180510T094031_45_66,Other,Other
20259,test,S2B_MSIL2A_20180515T112110_65_39,Other,Other
20260,test,S2A_MSIL2A_20170717T113321_46_33,Other,Other
20261,test,S2B_MSIL2A_20180224T112109_58_67,Other,Other
20262,test,S2A_MSIL2A_20171121T112351_46_55,Other,Other
20263,test,S2A_MSIL2A_20180225T114351_46_66,Other,Other
20264,test,S2B_MSIL2A_20170825T093029_35_47,Other,Other
20265,test,S2B_MSIL2A_20180421T100029_47_38,Other,Other
20266,test,S2A_MSIL2A_20180506T100031_40_38,Mixed,Mixed
20267,test,S2A_MSIL2A_20180430T094031_32_30,Other,Other
20268,test,S2B_MSIL2A_20170930T095019_27_30,Other,Other
20269,test,S2A_MSIL2A_20180430T094031_51_42,Other,Other
20270,test,S2A_MSIL2A_20170818T103021_62_34,Mixed,Mixed
20271,test,S2B_MSIL2A_20170924T093019_51_59,Other,Other
20272,test,S2A_MSIL2A_20170704T112111_24_30,Other,Other
20273,test,S2B_MSIL2A_20171112T114339_33_31,Other,Other
20274,test,S2A_MSIL2A_20171002T094031_38_37,Other,Other
20275,test,S2A_MSIL2A_20180225T114351_47_35,Other,Other
20276,test,S2A_MSIL2A_20170717T113321_58_48,Other,Other
20277,test,S2B_MSIL2A_20180201T093219_42_56,Other,Other
20278,test,S2A_MSIL2A_20171221T112501_63_50,Other,Other
20279,test,S2B_MSIL2A_20180515T112110_56_55,Other,Other
20280,test,S2B_MSIL2A_20180502T093039_25_39,Other,Other
20281,test,S2B_MSIL2A_20171112T114339_33_23,Other,Other
20282,test,S2A_MSIL2A_20180506T100031_55_27,Mixed,Mixed
20283,test,S2B_MSIL2A_20180515T112109_65_45,Urban fabric,Other
20284,test,S2A_MSIL2A_20170704T112111_48_31,Other,Other
20285,test,S2A_MSIL2A_20171121T112351_66_37,Other,Other
20286,test,S2A_MSIL2A_20171201T112431_50_24,Other,Other
20287,test,S2A_MSIL2A_20171101T94132_65_52,Other,Other
20288,test,S2B_MSIL2A_20170914T093029_68_31,Other,Other
20289,test,S2A_MSIL2A_20171002T094031_43_35,Other,Other
20290,test,S2B_MSIL2A_20180224T112109_30_49,Other,Other
20291,test,S2A_MSIL2A_20180430T094031_34_24,Other,Other
20292,test,S2A_MSIL2A_20170803T094031_55_29,Other,Other
20293,test,S2A_MSIL2A_20170717T113321_57_25,Other,Other
20294,test,S2A_MSIL2A_20171015T095031_28_54,Mixed,Mixed
20295,test,S2B_MSIL2A_20180525T094029_26_47,Other,Other
20296,test,S2A_MSIL2A_20170717T113321_30_58,Other,Other
20297,test,S2A_MSIL2A_20180506T100031_56_59,Other,Other
20298,test,S2A_MSIL2A_20180506T100031_43_48,Mixed,Mixed
20299,test,S2B_MSIL2A_20171016T101009_30_26,Other,Other
20300,test,S2B_MSIL2A_20180515T112109_64_37,Urban fabric,Other
20301,test,S2B_MSIL2A_20180525T94030_58_45,Other,Other
20302,test,S2B_MSIL2A_20170817T101019_53_67,Other,Other
20303,test,S2A_MSIL2A_20171002T094031_38_53,Other,Other
20304,test,S2B_MSIL2A_20180220T114339_42_66,Other,Other
20305,test,S2B_MSIL2A_20170924T093019_59_45,Other,Other
20306,test,S2B_MSIL2A_20180525T94030_44_36,Other,Other
20307,test,S2A_MSIL2A_20171221T112501_63_37,Other,Other
20308,test,S2A_MSIL2A_20180225T114351_40_45,Other,Other
20309,test,S2B_MSIL2A_20180521T100029_56_48,Other,Other
20310,test,S2B_MSIL2A_20170924T93021_25_48,Other,Other
20311,test,S2B_MSIL2A_20180515T112110_54_42,Other,Other
20312,test,S2A_MSIL2A_20180430T094031_50_66,Other,Other
20313,test,S2B_MSIL2A_20170930T095019_41_63,Other,Other
20314,test,S2A_MSIL2A_20171221T112501_54_63,Other,Other
20315,test,S2A_MSIL2A_20170813T112121_55_39,Other,Other
20316,test,S2A_MSIL2A_20170717T113321_52_66,Other,Other
20317,test,S2B_MSIL2A_20170709T094029_35_58,Other,Other
20318,test,S2B_MSIL2A_20180326T112109_28_43,Other,Other
20319,test,S2B_MSIL2A_20171112T114339_32_29,Other,Other
20320,test,S2A_MSIL2A_20170803T094031_35_60,Other,Other
20321,test,S2A_MSIL2A_20170617T113321_56_65,Other,Other
20322,test,S2A_MSIL2A_20180506T100031_66_33,Other,Other
20323,test,S2B_MSIL2A_20170930T095019_59_34,Other,Other
20324,test,S2B_MSIL2A_20170914T093029_31_23,Other,Other
20325,test,S2A_MSIL2A_20171221T112501_59_48,Other,Other
20326,test,S2B_MSIL2A_20180421T100029_31_67,Mixed,Mixed
20327,test,S2A_MSIL2A_20180413T095031_50_24,Other,Other
20328,test,S2B_MSIL2A_20180421T114349_35_38,Other,Other
20329,test,S2B_MSIL2A_20170927T094019_30_56,Other,Other
20330,test,S2A_MSIL2A_20170818T103021_60_51,Other,Other
20331,test,S2A_MSIL2A_20171002T112111_57_23,Other,Other
20332,test,S2B_MSIL2A_20180525T94030_55_40,Other,Other
20333,test,S2A_MSIL2A_20170813T112121_30_60,Other,Other
20334,test,S2B_MSIL2A_20180421T114349_30_23,Mixed,Mixed
20335,test,S2A_MSIL2A_20180510T094031_45_41,Mixed,Mixed
20336,test,S2B_MSIL2A_20180224T112109_33_26,Other,Other
20337,test,S2B_MSIL2A_20180502T093039_27_38,Mixed,Mixed
20338,test,S2B_MSIL2A_20170817T101019_33_62,Other,Other
20339,test,S2A_MSIL2A_20180430T094031_58_53,Mixed,Mixed
20340,test,S2B_MSIL2A_20170825T093029_34_56,Other,Other
20341,test,S2A_MSIL2A_20171201T112431_51_25,Other,Other
20342,test,S2A_MSIL2A_20171015T095031_24_63,Mixed,Mixed
20343,test,S2B_MSIL2A_20180224T112109_53_23,Other,Other
20344,test,S2B_MSIL2A_20170825T093029_25_52,Other,Other
20345,test,S2A_MSIL2A_20180510T094031_51_43,Other,Other
20346,test,S2A_MSIL2A_20170617T113321_52_47,Other,Other
20347,test,S2B_MSIL2A_20171219T095409_68_68,Other,Other
20348,test,S2B_MSIL2A_20180515T112110_63_56,Other,Other
20349,test,S2A_MSIL2A_20170617T113321_61_68,Other,Other
20350,test,S2B_MSIL2A_20171219T095409_55_60,Other,Other
20351,test,S2B_MSIL2A_20170808T094029_53_26,Other,Other
20352,test,S2B_MSIL2A_20170914T93030_25_51,Other,Other
20353,test,S2A_MSIL2A_20170717T113321_58_32,Other,Other
20354,test,S2A_MSIL2A_20180413T095031_56_56,Other,Other
20355,test,S2A_MSIL2A_20180506T100031_44_35,Mixed,Mixed
20356,test,S2A_MSIL2A_20170613T101031_36_49,Other,Other
20357,test,S2A_MSIL2A_20171121T112351_36_28,Other,Other
20358,test,S2B_MSIL2A_20180224T112109_65_54,Other,Other
20359,test,S2A_MSIL2A_20180318T093031_56_63,Other,Other
20360,test,S2A_MSIL2A_20170617T113321_37_46,Other,Other
20361,test,S2A_MSIL2A_20180413T095031_54_36,Other,Other
20362,test,S2B_MSIL2A_20180515T112109_60_64,Urban fabric,Other
20363,test,S2A_MSIL2A_20180413T095031_40_50,Other,Other
20364,test,S2A_MSIL2A_20170818T103021_30_53,Mixed,Mixed
20365,test,S2A_MSIL2A_20171002T112111_63_68,Other,Other
20366,test,S2B_MSIL2A_20180326T112109_62_36,Other,Other
20367,test,S2A_MSIL2A_20171121T112351_33_43,Other,Other
20368,test,S2B_MSIL2A_20171112T114339_50_37,Other,Other
20369,test,S2B_MSIL2A_20180421T114349_59_42,Other,Other
20370,test,S2A_MSIL2A_20171201T112431_65_24,Other,Other
20371,test,S2B_MSIL2A_20171206T094349_45_30,Other,Other
20372,test,S2B_MSIL2A_20180224T112109_24_32,Other,Other
20373,test,S2B_MSIL2A_20170930T095019_31_54,Mixed,Mixed
20374,test,S2A_MSIL2A_20180225T114351_49_36,Other,Other
20375,test,S2A_MSIL2A_20170613T101031_59_53,Mixed,Mixed
20376,test,S2B_MSIL2A_20180502T093039_25_46,Other,Other
20377,test,S2B_MSIL2A_20170927T94020_26_52,Other,Other
20378,test,S2A_MSIL2A_20171201T112431_26_41,Other,Other
20379,test,S2A_MSIL2A_20180225T114351_48_67,Other,Other
20380,test,S2B_MSIL2A_20180521T100029_45_56,Other,Other
20381,test,S2B_MSIL2A_20170831T095029_27_32,Mixed,Mixed
20382,test,S2A_MSIL2A_20180413T095031_28_28,Other,Other
20383,test,S2B_MSIL2A_20170906T101020_61_42,Other,Other
20384,test,S2B_MSIL2A_20170930T095019_54_34,Other,Other
20385,test,S2B_MSIL2A_20171206T094349_60_39,Mixed,Mixed
20386,test,S2B_MSIL2A_20180525T94030_33_64,Other,Other
20387,test,S2A_MSIL2A_20180225T114351_49_62,Other,Other
20388,test,S2A_MSIL2A_20180506T100031_50_38,Mixed,Mixed
20389,test,S2B_MSIL2A_20170924T93020_24_31,Other,Other
20390,test,S2B_MSIL2A_20180515T112110_59_43,Other,Other
20391,test,S2B_MSIL2A_20170927T094019_43_29,Other,Other
20392,test,S2B_MSIL2A_20180515T112110_46_44,Other,Other
20393,test,S2B_MSIL2A_20180326T112109_33_34,Other,Other
20394,test,S2A_MSIL2A_20180506T100031_68_31,Other,Other
20395,test,S2B_MSIL2A_20170927T094019_39_49,Other,Other
20396,test,S2A_MSIL2A_20170813T112121_36_63,Other,Other
20397,test,S2B_MSIL2A_20171206T094349_53_23,Other,Other
20398,test,S2A_MSIL2A_20170813T112121_52_36,Other,Other
20399,test,S2B_MSIL2A_20180525T094029_30_40,Other,Other
20400,test,S2B_MSIL2A_20170927T094019_27_38,Other,Other
20401,test,S2A_MSIL2A_20171002T094031_68_34,Other,Other
20402,test,S2A_MSIL2A_20180413T095031_53_50,Mixed,Mixed
20403,test,S2B_MSIL2A_20171206T094349_54_41,Other,Other
20404,test,S2B_MSIL2A_20180224T112109_56_50,Mixed,Mixed
20405,test,S2B_MSIL2A_20180224T112109_64_43,Other,Other
20406,test,S2A_MSIL2A_20171208T093351_53_30,Mixed,Mixed
20407,test,S2B_MSIL2A_20170831T095029_44_60,Mixed,Mixed
20408,test,S2B_MSIL2A_20180515T112109_68_66,Urban fabric,Mixed
20409,test,S2A_MSIL2A_20180510T094031_63_49,Other,Other
20410,test,S2A_MSIL2A_20171121T112351_45_52,Other,Other
20411,test,S2B_MSIL2A_20180525T94030_36_64,Other,Other
20412,test,S2B_MSIL2A_20171206T094349_37_28,Mixed,Mixed
20413,test,S2B_MSIL2A_20170927T094019_46_50,Other,Other
20414,test,S2B_MSIL2A_20171112T114339_33_52,Other,Other
20415,test,S2B_MSIL2A_20180515T112109_39_43,Urban fabric,Other
20416,test,S2B_MSIL2A_20180515T112110_65_51,Other,Other
20417,test,S2B_MSIL2A_20170930T095019_52_28,Mixed,Mixed
20418,test,S2B_MSIL2A_20170817T101019_36_58,Mixed,Mixed
20419,test,S2B_MSIL2A_20170808T094029_38_39,Other,Other
20420,test,S2B_MSIL2A_20180220T114339_28_66,Other,Other
20421,test,S2B_MSIL2A_20180521T100029_39_60,Other,Other
20422,test,S2A_MSIL2A_20171201T112431_57_23,Other,Other
20423,test,S2A_MSIL2A_20180413T095031_38_35,Other,Other
20424,test,S2A_MSIL2A_20171221T112501_45_60,Other,Other
20425,test,S2B_MSIL2A_20170817T101019_50_46,Other,Other
20426,test,S2B_MSIL2A_20170930T095019_51_59,Other,Other
20427,test,S2B_MSIL2A_20180515T112109_29_65,Urban fabric,Other
20428,test,S2A_MSIL2A_20180225T114351_39_35,Other,Other
20429,test,S2A_MSIL2A_20171002T094031_45_36,Other,Other
20430,test,S2A_MSIL2A_20171015T095031_27_27,Mixed,Mixed
20431,test,S2A_MSIL2A_20171002T094031_44_30,Other,Other
20432,test,S2B_MSIL2A_20171112T114339_42_42,Other,Other
20433,test,S2B_MSIL2A_20170930T095019_26_55,Mixed,Mixed
20434,test,S2B_MSIL2A_20180521T100029_51_68,Mixed,Mixed
20435,test,S2A_MSIL2A_20180506T100031_52_27,Other,Other
20436,test,S2A_MSIL2A_20170813T112121_53_23,Other,Other
20437,test,S2A_MSIL2A_20180510T094031_57_41,Other,Other
20438,test,S2B_MSIL2A_20170924T093019_63_41,Other,Other
20439,test,S2B_MSIL2A_20170927T94020_63_64,Other,Other
20440,test,S2A_MSIL2A_20171201T112431_54_35,Other,Other
20441,test,S2A_MSIL2A_20170818T103021_41_25,Mixed,Mixed
20442,test,S2B_MSIL2A_20180502T093039_24_54,Mixed,Mixed
20443,test,S2B_MSIL2A_20170930T095019_24_26,Mixed,Mixed
20444,test,S2B_MSIL2A_20180224T112109_48_38,Other,Other
20445,test,S2A_MSIL2A_20180413T095031_49_41,Other,Other
20446,test,S2A_MSIL2A_20170803T094031_52_53,Other,Other
20447,test,S2A_MSIL2A_20180506T100031_24_47,Other,Other
20448,test,S2A_MSIL2A_20170813T112121_47_48,Other,Other
20449,test,S2A_MSIL2A_20171002T112111_31_60,Mixed,Mixed
20450,test,S2A_MSIL2A_20170717T113321_48_25,Other,Other
20451,test,S2B_MSIL2A_20170924T93020_51_54,Other,Other
20452,test,S2A_MSIL2A_20171101T094131_39_25,Other,Other
20453,test,S2A_MSIL2A_20180506T100031_67_34,Other,Other
20454,test,S2B_MSIL2A_20180515T112109_67_23,Urban fabric,Other
20455,test,S2A_MSIL2A_20170717T113321_47_33,Other,Other
20456,test,S2A_MSIL2A_20170813T112121_35_31,Other,Other
20457,test,S2B_MSIL2A_20180326T112109_63_46,Other,Other
20458,test,S2A_MSIL2A_20171221T112501_46_68,Other,Other
20459,test,S2B_MSIL2A_20171219T095409_63_52,Mixed,Mixed
20460,test,S2B_MSIL2A_20170927T094019_57_34,Other,Other
20461,test,S2A_MSIL2A_20170818T103021_42_51,Mixed,Mixed
20462,test,S2A_MSIL2A_20180510T094031_67_68,Other,Other
20463,test,S2A_MSIL2A_20170613T101031_57_50,Other,Other
20464,test,S2A_MSIL2A_20170717T113321_61_41,Other,Other
20465,test,S2A_MSIL2A_20180510T094031_38_56,Mixed,Mixed
20466,test,S2B_MSIL2A_20170930T095019_61_36,Other,Other
20467,test,S2A_MSIL2A_20180430T094031_55_47,Other,Other
20468,test,S2A_MSIL2A_20170813T112121_61_54,Other,Other
20469,test,S2A_MSIL2A_20171015T095031_37_50,Mixed,Mixed
20470,test,S2A_MSIL2A_20180225T114351_63_66,Other,Other
20471,test,S2A_MSIL2A_20171121T112351_49_50,Other,Other
20472,test,S2B_MSIL2A_20180515T112110_33_48,Other,Other
20473,test,S2B_MSIL2A_20180515T112109_66_28,Urban fabric,Other
20474,test,S2B_MSIL2A_20180224T112109_31_23,Other,Other
20475,test,S2B_MSIL2A_20180522T093029_38_50,Other,Other
20476,test,S2B_MSIL2A_20171112T114339_47_53,Other,Other
20477,test,S2A_MSIL2A_20170717T113321_58_28,Other,Other
20478,test,S2A_MSIL2A_20170803T094031_62_56,Other,Other
20479,test,S2B_MSIL2A_20180515T112109_64_27,Urban fabric,Other
20480,test,S2A_MSIL2A_20170813T112121_24_33,Other,Other
20481,test,S2B_MSIL2A_20180326T112109_60_31,Other,Other
20482,test,S2A_MSIL2A_20170818T103021_38_53,Mixed,Mixed
20483,test,S2A_MSIL2A_20170818T103021_51_23,Mixed,Mixed
20484,test,S2A_MSIL2A_20170813T112121_40_47,Other,Other
20485,test,S2A_MSIL2A_20171221T112501_63_46,Other,Other
20486,test,S2B_MSIL2A_20180515T094029_31_56,Other,Other
20487,test,S2A_MSIL2A_20180225T114351_35_39,Other,Other
20488,test,S2A_MSIL2A_20171002T094031_45_47,Mixed,Mixed
20489,test,S2B_MSIL2A_20180224T112109_27_33,Other,Other
20490,test,S2B_MSIL2A_20180515T094029_67_24,Other,Other
20491,test,S2B_MSIL2A_20180201T093219_51_65,Other,Other
20492,test,S2A_MSIL2A_20171002T112111_46_38,Other,Other
20493,test,S2A_MSIL2A_20170818T103021_23_57,Mixed,Mixed
20494,test,S2B_MSIL2A_20170927T094019_54_30,Mixed,Mixed
20495,test,S2B_MSIL2A_20180515T094029_47_66,Other,Other
20496,test,S2B_MSIL2A_20171206T094349_42_29,Other,Other
20497,test,S2A_MSIL2A_20180225T114351_47_30,Other,Other
20498,test,S2B_MSIL2A_20170914T93030_52_48,Mixed,Mixed
20499,test,S2B_MSIL2A_20180224T112109_63_65,Other,Other
20500,test,S2B_MSIL2A_20171206T094349_57_50,Other,Other
20501,test,S2A_MSIL2A_20170803T094031_51_23,Other,Other
20502,test,S2A_MSIL2A_20180506T100031_35_43,Other,Other
20503,test,S2B_MSIL2A_20180515T094029_39_33,Other,Other
20504,test,S2B_MSIL2A_20171015T104009_39_63,Mixed,Mixed
20505,test,S2A_MSIL2A_20171002T112112_43_25,Other,Other
20506,test,S2A_MSIL2A_20180413T095031_61_25,Other,Other
20507,test,S2A_MSIL2A_20171121T112351_45_47,Other,Other
20508,test,S2A_MSIL2A_20170818T103021_61_58,Mixed,Mixed
20509,test,S2B_MSIL2A_20170927T094019_29_42,Mixed,Mixed
20510,test,S2B_MSIL2A_20180515T112110_43_49,Other,Other
20511,test,S2A_MSIL2A_20180318T093031_40_42,Other,Other
20512,test,S2A_MSIL2A_20170704T112111_54_46,Other,Other
20513,test,S2B_MSIL2A_20180224T112109_33_48,Other,Other
20514,test,S2B_MSIL2A_20180326T112109_59_39,Other,Other
20515,test,S2A_MSIL2A_20171002T094031_53_61,Other,Other
20516,test,S2B_MSIL2A_20170808T094029_23_64,Other,Other
20517,test,S2A_MSIL2A_20171121T112351_67_58,Other,Other
20518,test,S2B_MSIL2A_20180502T093039_35_48,Other,Other
20519,test,S2B_MSIL2A_20180220T114339_63_41,Other,Other
20520,test,S2B_MSIL2A_20180421T100029_53_60,Other,Other
20521,test,S2B_MSIL2A_20171112T114339_62_38,Other,Other
20522,test,S2B_MSIL2A_20180515T112110_60_49,Other,Other
20523,test,S2A_MSIL2A_20170818T103021_34_26,Mixed,Mixed
20524,test,S2A_MSIL2A_20170613T101031_59_48,Mixed,Mixed
20525,test,S2B_MSIL2A_20170924T93020_39_60,Other,Other
20526,test,S2A_MSIL2A_20171002T094031_52_25,Other,Other
20527,test,S2A_MSIL2A_20180526T100031_35_65,Other,Other
20528,test,S2B_MSIL2A_20170825T093029_27_54,Other,Other
20529,test,S2B_MSIL2A_20170914T93030_35_65,Other,Other
20530,test,S2A_MSIL2A_20171002T094031_39_63,Other,Other
20531,test,S2A_MSIL2A_20170617T113321_25_28,Other,Other
20532,test,S2A_MSIL2A_20170813T112121_50_27,Other,Other
20533,test,S2A_MSIL2A_20171015T095031_27_44,Mixed,Mixed
20534,test,S2A_MSIL2A_20180526T100031_37_66,Other,Other
20535,test,S2A_MSIL2A_20170617T113321_50_48,Other,Other
20536,test,S2B_MSIL2A_20180224T112109_24_64,Other,Other
20537,test,S2A_MSIL2A_20180430T094031_46_26,Other,Other
20538,test,S2A_MSIL2A_20170704T112111_38_38,Other,Other
20539,test,S2B_MSIL2A_20170709T094029_33_63,Other,Other
20540,test,S2A_MSIL2A_20170613T101031_31_62,Mixed,Mixed
20541,test,S2B_MSIL2A_20170914T93030_27_46,Other,Other
20542,test,S2A_MSIL2A_20180430T094031_40_27,Other,Other
20543,test,S2A_MSIL2A_20170613T101031_41_64,Mixed,Mixed
20544,test,S2B_MSIL2A_20180515T112109_57_66,Urban fabric,Other
20545,test,S2B_MSIL2A_20180515T112109_51_68,Urban fabric,Other
20546,test,S2A_MSIL2A_20170617T113321_45_62,Other,Other
20547,test,S2B_MSIL2A_20171219T095409_63_44,Mixed,Mixed
20548,test,S2A_MSIL2A_20170717T113321_51_46,Mixed,Mixed
20549,test,S2A_MSIL2A_20180430T094031_35_31,Other,Other
20550,test,S2A_MSIL2A_20170818T103021_30_41,Mixed,Mixed
20551,test,S2A_MSIL2A_20171201T112431_59_29,Other,Other
20552,test,S2A_MSIL2A_20170704T112111_27_23,Other,Other
20553,test,S2A_MSIL2A_20170813T112121_23_63,Other,Other
20554,test,S2B_MSIL2A_20171015T104009_24_54,Mixed,Mixed
20555,test,S2A_MSIL2A_20170803T094031_66_23,Other,Other
20556,test,S2B_MSIL2A_20180204T94161_23_56,Other,Other
20557,test,S2B_MSIL2A_20180515T112109_46_32,Urban fabric,Other
20558,test,S2B_MSIL2A_20170927T94020_51_51,Other,Other
20559,test,S2A_MSIL2A_20170813T112121_26_34,Other,Other
20560,test,S2B_MSIL2A_20180515T112109_59_29,Urban fabric,Other
20561,test,S2B_MSIL2A_20170914T93030_40_40,Other,Other
20562,test,S2A_MSIL2A_20170717T113321_68_47,Other,Other
20563,test,S2A_MSIL2A_20180413T95032_38_25,Mixed,Mixed
20564,test,S2B_MSIL2A_20180224T112109_42_35,Other,Other
20565,test,S2B_MSIL2A_20170709T094029_48_65,Other,Other
20566,test,S2B_MSIL2A_20170927T094019_59_44,Other,Other
20567,test,S2B_MSIL2A_20180421T114349_52_52,Other,Other
20568,test,S2A_MSIL2A_20180430T094031_54_60,Other,Other
20569,test,S2A_MSIL2A_20171221T112501_56_64,Other,Other
20570,test,S2A_MSIL2A_20171002T112111_66_27,Other,Other
20571,test,S2B_MSIL2A_20180521T100029_56_26,Other,Other
20572,test,S2B_MSIL2A_20180421T114349_42_37,Other,Other
20573,test,S2B_MSIL2A_20170831T095029_32_59,Other,Other
20574,test,S2B_MSIL2A_20170927T094019_53_39,Other,Other
20575,test,S2A_MSIL2A_20170717T113321_54_40,Other,Other
20576,test,S2B_MSIL2A_20180201T093219_52_51,Other,Other
20577,test,S2B_MSIL2A_20180224T112109_56_27,Other,Other
20578,test,S2B_MSIL2A_20170924T93021_24_58,Other,Other
20579,test,S2A_MSIL2A_20180225T114351_37_30,Other,Other
20580,test,S2A_MSIL2A_20170717T113321_30_55,Other,Other
20581,test,S2B_MSIL2A_20170930T095019_29_54,Other,Other
20582,test,S2B_MSIL2A_20171219T095409_65_49,Other,Other
20583,test,S2A_MSIL2A_20180506T100031_24_57,Other,Other
20584,test,S2B_MSIL2A_20180421T114349_47_35,Other,Other
20585,test,S2B_MSIL2A_20170930T095019_67_56,Mixed,Mixed
20586,test,S2B_MSIL2A_20180421T114349_34_25,Other,Other
20587,test,S2A_MSIL2A_20170704T112111_23_38,Other,Other
20588,test,S2A_MSIL2A_20170803T094031_38_63,Other,Other
20589,test,S2A_MSIL2A_20180413T095031_52_55,Other,Other
20590,test,S2A_MSIL2A_20180526T100031_50_61,Other,Other
20591,test,S2B_MSIL2A_20170930T095019_26_41,Other,Other
20592,test,S2B_MSIL2A_20180515T112109_44_54,Urban fabric,Other
20593,test,S2B_MSIL2A_20171112T114339_48_33,Other,Other
20594,test,S2B_MSIL2A_20171206T094349_38_52,Other,Other
20595,test,S2A_MSIL2A_20170813T112121_53_25,Other,Other
20596,test,S2B_MSIL2A_20170924T093019_33_64,Other,Other
20597,test,S2A_MSIL2A_20171015T095031_31_66,Other,Other
20598,test,S2B_MSIL2A_20180502T093039_65_33,Other,Other
20599,test,S2A_MSIL2A_20170818T103021_38_36,Mixed,Mixed
20600,test,S2B_MSIL2A_20171206T094349_45_32,Other,Other
20601,test,S2A_MSIL2A_20170617T113321_26_57,Other,Other
20602,test,S2A_MSIL2A_20170803T094031_65_40,Other,Other
20603,test,S2A_MSIL2A_20180225T114351_42_29,Other,Other
20604,test,S2B_MSIL2A_20170927T094019_65_63,Mixed,Mixed
20605,test,S2A_MSIL2A_20170813T112121_61_46,Other,Other
